0.166666666666667,0.1,0.1,0.05,20,0.166666666666667,1.5,1.5,1.5,50
0.25,0.1,0.1,0.05,20,0.25,1.5,1.5,1.5,50
0.25,0.05,0.05,0.025,20,0.25,1.5,1.5,1.5,40
0.25,0.05,0.05,0.025,20,0.25,1.5,1.5,1.5,40
0.166666666666667,0.05,0.05,0.025,20,0.166666666666667,1.5,1.5,1.5,50
0.5,0.05,0.05,0.025,20,0.5,1.5,1.5,1.5,50
0.5,0.05,0.05,0.025,20,0.5,1.5,1.5,1.5,40
0.333333333333333,0.05,0.05,0.025,10,0.333333333333333,1.5,1.5,1.5,40
0.333333333333333,0.05,0.05,0.0166666666666667,10,0.333333333333333,1.5,1.5,1.5,40
0.333333333333333,0.025,0.025,0.0125,10,0.333333333333333,1.5,1.5,1.5,40
0.333333333333333,0.125,0.125,0.0166666666666667,10,0.333333333333333,1.5,1.5,1.5,40
0.333333333333333,0.125,0.125,0.02,10,0.333333333333333,1.5,1.5,1.5,50
0.333333333333333,0.125,0.125,0.02,10,0.333333333333333,1.5,1.5,1.5,40
0.333333333333333,0.0666666666666667,0.0666666666666667,0.0166666666666667,10,0.333333333333333,1.5,1.5,1.5,50
0.333333333333333,0.0666666666666667,0.0666666666666667,0.0166666666666667,10,0.333333333333333,1.5,1.5,1.5,60
0.25,0.05,0.05,0.0166666666666667,10,0.25,1.5,1.5,1.5,60
0.25,0.05,0.05,0.0166666666666667,10,0.25,1.5,1.5,1.5,50
0.25,0.05,0.05,0.0166666666666667,10,0.25,1.5,1.5,1.5,50
0.333333333333333,0.025,0.025,0.0125,10,0.333333333333333,1.5,1.5,1.5,50
0.333333333333333,0.025,0.025,0.0125,10,0.333333333333333,1.5,1.5,1.5,40
0.333333333333333,0.025,0.025,0.0125,10,0.333333333333333,1,1,1,40
0.333333333333333,0.025,0.025,0.0125,10,0.333333333333333,0.5,0.5,0.5,40
0.333333333333333,0.05,0.05,0.0125,10,0.333333333333333,0.3,0.3,0.3,40
0.333333333333333,0.1,0.1,0.025,10,0.333333333333333,0.3,0.3,0.3,40
